Date,Close/Last,Volume,Open,High,Low
09/09/2016,2631.35,--,2684.59,2695.92,2631.03
09/08/2016,2708.06,--,2711.48,2719.96,2699.75
09/07/2016,2721.36,--,2724.33,2732.77,2712.87
09/06/2016,2716.49,--,2707.48,2717.01,2701.27
09/02/2016,2700.52,--,2708.95,2710.45,2690.21
09/01/2016,2696.02,--,2680.10,2696.02,2667.38
08/31/2016,2678.90,--,2682.48,2683.26,2663.82
08/30/2016,2686.07,--,2696.28,2703.85,2675.36
08/29/2016,2694.05,--,2691.25,2701.90,2690.06
08/26/2016,2687.36,--,2671.39,2699.89,2667.25
08/25/2016,2662.22,--,2652.35,2671.81,2649.81
08/24/2016,2652.18,--,2670.83,2676.64,2644.52
08/23/2016,2675.95,--,2674.02,2684.41,2672.30
08/22/2016,2660.80,--,2658.26,2667.89,2650.83
08/19/2016,2665.59,--,2647.16,2670.12,2643.22
08/18/2016,2644.04,--,2624.78,2644.04,2623.46
08/17/2016,2617.62,--,2623.20,2623.59,2603.60
08/16/2016,2622.64,--,2627.17,2631.70,2618.69
08/15/2016,2633.10,--,2612.82,2641.59,2612.46
08/12/2016,2604.88,--,2591.38,2605.52,2589.26
08/11/2016,2589.61,--,2580.97,2593.21,2576.59
08/10/2016,2570.48,--,2584.69,2584.69,2564.11
08/09/2016,2581.97,--,2580.23,2589.55,2579.18
08/08/2016,2576.27,--,2584.21,2590.56,2572.11
08/05/2016,2579.49,--,2555.31,2581.82,2555.31
08/04/2016,2541.60,--,2527.28,2543.48,2525.79
08/03/2016,2523.89,--,2508.37,2523.89,2504.80
08/02/2016,2510.43,--,2545.36,2548.76,2496.74
08/01/2016,2549.33,--,2548.58,2555.49,2539.51
07/29/2016,2546.00,--,2560.07,2560.82,2536.06
07/28/2016,2565.56,--,2562.00,2572.50,2553.39
07/27/2016,2563.96,--,2578.99,2580.71,2549.93
07/26/2016,2577.53,--,2527.37,2581.09,2527.22
07/25/2016,2519.46,--,2515.15,2519.46,2509.05
07/22/2016,2511.71,--,2494.85,2511.71,2481.24
07/21/2016,2496.50,--,2512.28,2518.09,2489.78
07/20/2016,2512.68,--,2491.23,2516.24,2486.13
07/19/2016,2480.79,--,2484.10,2491.14,2475.12
07/18/2016,2490.51,--,2476.21,2493.58,2476.21
07/15/2016,2467.95,--,2472.43,2476.47,2461.76
07/14/2016,2474.66,--,2482.70,2483.36,2469.21
07/13/2016,2463.96,--,2468.51,2476.49,2460.98
07/12/2016,2461.75,--,2453.45,2464.28,2449.41
07/11/2016,2420.06,--,2410.76,2427.11,2410.76
07/08/2016,2399.40,--,2367.74,2400.91,2363.15
07/07/2016,2351.78,--,2338.67,2362.70,2338.44
07/06/2016,2329.45,--,2302.76,2332.05,2289.07
07/05/2016,2317.21,--,2333.97,2334.23,2303.37
07/01/2016,2350.32,--,2350.97,2362.40,2347.75
06/30/2016,2367.31,--,2334.43,2367.33,2326.42
06/29/2016,2327.82,--,2298.28,2334.02,2292.93
06/28/2016,2274.04,--,2249.34,2276.31,2248.72
06/27/2016,2217.97,--,2277.75,2278.42,2206.18
06/24/2016,2302.94,--,2321.48,2365.44,2301.40
06/23/2016,2426.05,--,2395.95,2426.06,2392.75
06/22/2016,2368.64,--,2374.48,2390.49,2366.48
06/21/2016,2376.48,--,2367.39,2381.01,2366.25
06/20/2016,2361.17,--,2369.32,2383.24,2359.16
06/17/2016,2333.73,--,2343.91,2348.86,2322.19
06/16/2016,2351.66,--,2329.99,2354.07,2313.31
06/15/2016,2344.54,--,2353.91,2357.27,2342.43
06/14/2016,2347.53,--,2339.05,2355.26,2328.48
06/13/2016,2343.40,--,2343.38,2370.51,2341.45
06/10/2016,2354.25,--,2374.11,2374.32,2347.99
06/09/2016,2395.11,--,2384.80,2398.23,2378.96
06/08/2016,2398.69,--,2398.84,2402.83,2390.92
06/07/2016,2396.70,--,2392.66,2401.46,2389.71
06/06/2016,2383.75,--,2387.75,2393.59,2378.82
06/03/2016,2384.06,--,2395.13,2397.40,2371.66
06/02/2016,2397.88,--,2385.90,2397.88,2378.21
06/01/2016,2393.63,--,2378.17,2397.41,2374.51
05/31/2016,2392.01,--,2388.30,2393.53,2378.43
05/27/2016,2382.71,--,2363.87,2382.92,2361.82
05/26/2016,2364.43,--,2351.52,2367.11,2350.21
05/25/2016,2354.59,--,2356.01,2364.27,2347.92
05/24/2016,2348.60,--,2304.26,2350.21,2304.21
05/23/2016,2288.61,--,2288.24,2301.69,2287.83
05/20/2016,2282.83,--,2256.16,2285.87,2256.16
05/19/2016,2236.24,--,2238.73,2251.29,2218.02
05/18/2016,2246.72,--,2218.09,2259.57,2217.91
05/17/2016,2224.52,--,2233.15,2247.53,2219.06
05/16/2016,2236.96,--,2208.54,2248.38,2206.91
05/13/2016,2202.97,--,2199.79,2222.15,2198.45
05/12/2016,2196.29,--,2223.90,2225.72,2177.82
05/11/2016,2210.87,--,2220.95,2232.25,2210.69
05/10/2016,2226.88,--,2202.56,2227.30,2195.50
05/09/2016,2196.94,--,2196.33,2207.78,2190.41
05/06/2016,2197.83,--,2178.35,2197.94,2170.69
05/05/2016,2190.78,--,2202.74,2208.04,2188.47
05/04/2016,2190.07,--,2194.88,2203.61,2183.37
05/03/2016,2207.35,--,2214.69,2218.36,2199.10
05/02/2016,2235.43,--,2229.20,2237.79,2216.04
04/29/2016,2231.13,--,2262.60,2263.48,2215.21
04/28/2016,2279.43,--,2310.36,2330.97,2275.18
04/27/2016,2323.14,--,2301.13,2326.29,2291.46
04/26/2016,2313.20,--,2306.88,2324.92,2304.94
04/25/2016,2293.73,--,2289.02,2298.30,2282.68
04/22/2016,2294.29,--,2299.48,2312.14,2278.26
04/21/2016,2310.39,--,2323.11,2326.21,2306.98
04/20/2016,2315.28,--,2301.60,2325.64,2294.78
04/19/2016,2302.91,--,2325.76,2326.23,2288.53
04/18/2016,2319.27,--,2297.37,2320.94,2293.33
04/15/2016,2307.07,--,2316.98,2320.47,2303.53
04/14/2016,2323.55,--,2328.49,2329.90,2310.40
04/13/2016,2347.68,--,2319.30,2350.09,2318.58
04/12/2016,2304.56,--,2310.35,2310.46,2278.30
04/11/2016,2305.32,--,2325.04,2341.18,2304.96
04/08/2016,2308.79,--,2323.61,2331.43,2301.05
04/07/2016,2302.90,--,2325.26,2327.29,2294.15
04/06/2016,2339.10,--,2309.13,2339.46,2299.11
04/05/2016,2310.69,--,2317.85,2324.97,2307.49
04/04/2016,2338.45,--,2350.99,2355.24,2333.77
04/01/2016,2353.00,--,2323.70,2353.40,2315.14
03/31/2016,2342.09,--,2334.42,2349.48,2331.34
03/30/2016,2337.86,--,2337.53,2350.82,2330.36
03/29/2016,2324.42,--,2284.50,2328.58,2281.16
03/28/2016,2294.60,--,2303.49,2304.52,2287.58
03/24/2016,2297.85,--,2288.18,2297.91,2275.28
03/23/2016,2302.33,--,2335.66,2336.00,2298.46
03/22/2016,2338.42,--,2318.84,2345.38,2316.80
03/21/2016,2330.33,--,2317.37,2331.01,2312.09
03/18/2016,2323.84,--,2305.24,2324.58,2305.09
03/17/2016,2297.19,--,2281.76,2303.08,2276.92
03/16/2016,2284.79,--,2251.60,2287.69,2250.96
03/15/2016,2260.58,--,2263.03,2263.42,2246.50
03/14/2016,2269.10,--,2266.08,2275.68,2264.14
03/11/2016,2277.37,--,2257.02,2277.59,2252.04
03/10/2016,2231.83,--,2237.97,2258.06,2198.32
03/09/2016,2230.27,--,2217.92,2234.48,2209.86
03/08/2016,2206.10,--,2229.81,2232.85,2203.87
03/07/2016,2248.20,--,2226.79,2259.57,2222.55
03/04/2016,2240.80,--,2236.11,2255.83,2220.67
03/03/2016,2228.35,--,2224.85,2229.80,2207.81
03/02/2016,2227.14,--,2216.47,2227.77,2211.67
03/01/2016,2220.51,--,2172.17,2220.51,2166.16
02/29/2016,2153.02,--,2163.67,2182.98,2152.80
02/26/2016,2165.36,--,2179.21,2180.47,2159.13
02/25/2016,2157.55,--,2137.56,2157.60,2116.22
02/24/2016,2134.94,--,2085.36,2137.53,2071.32
02/23/2016,2110.59,--,2136.12,2142.10,2108.22
02/22/2016,2153.58,--,2144.77,2160.20,2143.82
02/19/2016,2120.29,--,2105.02,2127.03,2098.86
02/18/2016,2108.31,--,2128.07,2129.17,2103.93
02/17/2016,2116.24,--,2078.07,2119.47,2077.08
02/16/2016,2071.04,--,2039.25,2074.76,2038.71
02/12/2016,2012.88,--,1989.90,2014.20,1967.64
02/11/2016,1970.32,--,1946.77,1982.65,1942.62
02/10/2016,1977.00,--,1991.38,2017.29,1975.29
02/09/2016,1960.23,--,1956.35,2003.01,1945.94
02/08/2016,1979.72,--,1999.50,1999.92,1945.10
02/05/2016,2037.17,--,2102.88,2104.40,2029.79
02/04/2016,2111.44,--,2094.56,2129.89,2083.19
02/03/2016,2092.02,--,2096.71,2104.25,2050.23
02/02/2016,2080.49,--,2123.97,2124.28,2072.44
02/01/2016,2145.44,--,2123.04,2154.13,2114.57
01/29/2016,2137.58,--,2081.02,2137.58,2081.02
01/28/2016,2053.45,--,2068.42,2073.30,2036.50
01/27/2016,2036.81,--,2066.78,2081.98,2027.49
01/26/2016,2073.49,--,2051.87,2083.78,2042.18
01/25/2016,2044.64,--,2075.73,2079.55,2041.39
01/22/2016,2082.96,--,2082.44,2089.15,2066.42
01/21/2016,2039.08,--,2046.98,2071.45,2018.05
01/20/2016,2029.81,--,2006.71,2048.74,1966.27
01/19/2016,2032.66,--,2073.30,2075.63,2013.41
01/15/2016,2039.41,--,2035.47,2061.22,2008.58
01/14/2016,2119.10,--,2087.59,2131.36,2054.42
01/13/2016,2078.35,--,2152.87,2164.99,2073.68
01/12/2016,2145.70,--,2142.55,2158.49,2116.85
01/11/2016,2119.08,--,2140.85,2144.12,2092.18
01/08/2016,2123.67,--,2163.26,2171.77,2121.31
01/07/2016,2153.62,--,2171.13,2202.64,2150.51
01/06/2016,2223.15,--,2230.87,2241.86,2207.39
01/05/2016,2271.02,--,2285.02,2290.45,2265.83
01/04/2016,2277.96,--,2261.13,2278.20,2245.58
12/31/2015,2312.47,--,2337.94,2338.46,2312.30
12/30/2015,2345.70,--,2363.57,2366.52,2345.31
12/29/2015,2365.65,--,2346.90,2372.21,2346.36
12/28/2015,2335.38,--,2330.90,2335.63,2310.29
12/25/2015,2339.17,--,0.00,0.00,0.00
12/24/2015,2339.17,--,2336.49,2347.08,2336.30
12/23/2015,2336.45,--,2323.25,2338.61,2322.60
12/22/2015,2319.28,--,2311.29,2321.60,2296.25
12/21/2015,2305.29,--,2292.30,2305.60,2285.90
12/18/2015,2274.48,--,2303.43,2309.67,2273.78
12/17/2015,2312.91,--,2362.44,2364.90,2312.50
12/16/2015,2352.25,--,2344.30,2355.94,2318.43
12/15/2015,2327.79,--,2315.26,2344.41,2311.52
12/14/2015,2297.39,--,2305.82,2310.19,2272.22
12/11/2015,2302.67,--,2324.95,2328.12,2300.55
12/10/2015,2352.43,--,2344.80,2368.30,2341.07
12/09/2015,2343.00,--,2372.51,2382.58,2331.07
12/08/2015,2379.58,--,2355.20,2387.49,2350.97
12/07/2015,2380.51,--,2394.53,2394.53,2373.94
12/04/2015,2398.95,--,2359.04,2403.60,2352.35
12/03/2015,2355.12,--,2400.39,2402.68,2343.90
12/02/2015,2383.61,--,2403.32,2412.17,2379.97
12/01/2015,2401.47,--,2378.43,2401.51,2378.16
11/30/2015,2373.34,--,2358.83,2374.69,2355.98
11/27/2015,2353.62,--,2344.89,2357.76,2344.88
11/26/2015,2344.42,--,0.00,0.00,0.00
11/25/2015,2344.42,--,2346.32,2355.29,2339.54
11/24/2015,2346.76,--,2324.87,2351.26,2317.19
11/23/2015,2332.76,--,2344.39,2349.52,2327.27
11/20/2015,2345.33,--,2348.20,2351.18,2339.57
11/19/2015,2335.84,--,2333.56,2347.28,2328.27
11/18/2015,2330.70,--,2306.00,2332.25,2299.84
11/17/2015,2305.08,--,2302.69,2323.74,2296.44
11/16/2015,2301.11,--,2271.94,2301.78,2270.53
11/13/2015,2270.37,--,2302.10,2306.90,2269.21
11/12/2015,2310.09,--,2324.50,2340.80,2309.65
11/11/2015,2336.47,--,2351.09,2355.67,2333.67
11/10/2015,2342.38,--,2343.74,2348.07,2331.46
11/09/2015,2362.50,--,2378.01,2378.26,2351.17
11/06/2015,2389.70,--,2368.45,2389.70,2362.62
11/05/2015,2361.53,--,2378.67,2382.58,2352.29
11/04/2015,2371.52,--,2373.35,2375.28,2359.25
11/03/2015,2374.49,--,2360.41,2383.63,2359.59
11/02/2015,2366.45,--,2349.56,2368.25,2347.93
10/30/2015,2346.66,--,2338.14,2353.99,2338.14
10/29/2015,2332.84,--,2341.91,2345.34,2329.70
10/28/2015,2374.55,--,2354.02,2374.55,2343.91
10/27/2015,2355.51,--,2349.43,2362.26,2349.43
10/26/2015,2353.61,--,2370.69,2370.79,2346.26
10/23/2015,2370.44,--,2361.86,2376.80,2350.65
10/22/2015,2335.42,--,2299.92,2337.98,2299.92
10/21/2015,2269.33,--,2301.67,2306.20,2268.04
10/20/2015,2278.92,--,2286.15,2288.38,2269.93
10/19/2015,2287.66,--,2279.23,2291.95,2274.61
10/16/2015,2283.21,--,2275.66,2283.42,2264.03
10/15/2015,2277.36,--,2264.83,2282.55,2255.39
10/14/2015,2266.61,--,2247.53,2280.28,2240.55
10/13/2015,2236.21,--,2241.40,2258.67,2234.73
10/12/2015,2256.49,--,2257.46,2258.11,2243.21
10/09/2015,2253.32,--,2244.48,2255.17,2237.90
10/08/2015,2246.05,--,2224.33,2249.14,2212.89
10/07/2015,2229.87,--,2225.61,2238.42,2194.70
10/06/2015,2212.49,--,2200.80,2216.23,2188.01
10/05/2015,2206.21,--,2178.26,2214.51,2173.76
10/02/2015,2162.56,--,2095.91,2162.60,2093.13
10/01/2015,2121.32,--,2136.37,2137.08,2090.91
09/30/2015,2134.81,--,2103.55,2136.43,2103.09
09/29/2015,2070.70,--,2072.26,2095.16,2056.49
09/28/2015,2067.89,--,2110.52,2114.76,2067.18
09/25/2015,2118.40,--,2140.12,2149.39,2103.22
09/24/2015,2119.80,--,2106.26,2130.96,2081.41
09/23/2015,2122.13,--,2135.81,2141.63,2116.34
09/22/2015,2131.09,--,2141.92,2141.92,2119.07
09/21/2015,2173.36,--,2174.24,2191.56,2158.69
09/18/2015,2166.47,--,2170.04,2194.35,2160.16
09/17/2015,2200.97,--,2210.80,2234.45,2197.22
09/16/2015,2216.64,--,2198.74,2219.15,2195.26
09/15/2015,2203.08,--,2184.88,2209.54,2181.25
09/14/2015,2178.47,--,2186.20,2188.43,2171.66
09/11/2015,2181.19,--,2161.31,2181.19,2155.94
09/10/2015,2175.48,--,2157.13,2193.17,2147.61
09/09/2015,2161.58,--,2209.13,2218.14,2156.64
09/08/2015,2191.14,--,2165.78,2192.84,2163.71
09/07/2015,2118.10,--,0.00,0.00,0.00
09/04/2015,2118.10,--,2118.98,2138.59,2109.84
09/03/2015,2152.79,--,2152.01,2179.89,2146.81
09/02/2015,2145.22,--,2136.07,2145.29,2106.18
09/01/2015,2102.66,--,2115.84,2144.80,2091.60
08/31/2015,2168.15,--,2166.70,2186.25,2152.69
08/28/2015,2181.72,--,2167.14,2187.83,2165.94
08/27/2015,2178.75,--,2145.99,2183.28,2135.99
08/26/2015,2116.19,--,2080.23,2119.60,2040.20
08/25/2015,2023.12,--,2107.00,2118.34,2023.11
08/24/2015,2050.42,--,1977.56,2126.97,1953.85
08/21/2015,2122.37,--,2158.32,2188.52,2122.37
08/20/2015,2191.24,--,2237.26,2241.36,2191.24
08/19/2015,2258.73,--,2275.60,2282.13,2247.60
08/18/2015,2281.26,--,2298.70,2300.05,2278.00
08/17/2015,2305.49,--,2276.79,2306.20,2269.52
08/14/2015,2288.66,--,2280.30,2292.90,2274.73
08/13/2015,2283.89,--,2298.00,2303.90,2283.21
08/12/2015,2296.87,--,2265.73,2305.18,2250.56
